level	rank	word	coverage_perc	coverage_perc_str
Advanced	4005	理想	94.17877652403747	94.18%
Advanced	4018	拍子	94.20354467643948	94.2%
Advanced	4031	ゅ	94.25980376546684	94.26%
Advanced	4044	アスパラ	94.27006485717622	94.27%
Advanced	4057	ちひろ	94.27537231840522	94.28%
Advanced	4070	ヴロツワフ	94.28244893337721	94.28%
Advanced	4083	箸置き	94.29766365556699	94.3%
Advanced	4096	水たまり	94.3061555935334	94.31%
Advanced	4109	会員	94.31712434673997	94.32%
Advanced	4122	おとなしい	94.32738543844937	94.33%
Advanced	4135	鯉のぼり	94.34896911411396	94.35%
Advanced	4148	ツアー	94.36064552881774	94.36%
Advanced	4161	アルコール	94.37550642025894	94.38%
Advanced	4174	単に	94.39072114244873	94.39%
Advanced	4187	展開	94.4161969563479	94.42%
Advanced	4200	むしろ	94.44238043174428	94.44%
Advanced	4213	道楽	94.46644092264907	94.47%
Advanced	4226	評判	94.49970101301744	94.5%
Advanced	4239	昼ごはん	94.5471143333298	94.55%
Advanced	4252	皮膚	94.547821994827	94.55%
Advanced	4265	かむ	94.55277562530739	94.55%
Advanced	4278	ワン	94.5559601020448	94.56%
Advanced	4291	46	94.56409820926258	94.56%
Advanced	4304	撒く	94.56657502450277	94.57%
Advanced	4317	嫌う	94.57471313172057	94.57%
Advanced	4330	軍艦	94.59063551540756	94.59%
Advanced	4343	既読	94.60478874535157	94.6%
Advanced	4356	運勢	94.61788048304975	94.62%
Advanced	4369	ジャズ	94.62566475951893	94.63%
Advanced	4382	繋ぐ	94.64583311218911	94.65%
Advanced	4395	呼吸	94.65574037314992	94.66%
Advanced	4408	苦	94.67520106432288	94.68%
Advanced	4421	繋がり	94.68970812501549	94.69%
Advanced	4434	ヤクルト	94.70881498543986	94.71%
Advanced	4447	通訳	94.72579886137265	94.73%
Advanced	4460	敢えて	94.74667487554004	94.75%
Advanced	4473	ふたり	94.76542790521582	94.77%
Advanced	4486	だいこ	94.8075337642992	94.81%
Advanced	4499	平年	94.85813156134896	94.86%
Advanced	4512	どんぐり	94.87546926803032	94.88%
Advanced	4525	ロンドン	94.88077672925932	94.88%
Advanced	4538	かけ	94.88537652899112	94.89%
Advanced	4551	来月	94.88891483647713	94.89%
Advanced	4564	溜める	94.89634528219773	94.9%
Advanced	4577	計	94.90129891267813	94.9%
Advanced	4590	食いしん坊	94.9073140354043	94.91%
Advanced	4603	陰	94.9196981116053	94.92%
Advanced	4616	ミリリットル	94.93066686481187	94.93%
Advanced	4629	弾	94.94128178726989	94.94%
Advanced	4642	アパート	94.94941989448769	94.95%
Advanced	4655	ふわふわ	94.95791183245407	94.96%
Advanced	4668	き	94.97064973940365	94.97%
Advanced	4681	トラム	94.97914167737004	94.98%
Advanced	4694	パワハラ	94.99471023030844	94.99%
Advanced	4707	男子	95.01098644474402	95.01%
Advanced	4720	49	95.0272626591796	95.03%
Advanced	4733	訪れる	95.04955399634139	95.05%
Advanced	4746	語尾	95.06936851826298	95.07%
Advanced	4759	ハバナ	95.08741388644157	95.09%
Advanced	4772	監視	95.10369010087716	95.1%
Advanced	4785	漢学	95.14367297546892	95.14%
Advanced	4798	牛タン	95.18967097278687	95.19%
Advanced	4811	手の甲	95.19922440299908	95.2%
Advanced	4824	うみ	95.20170121823928	95.2%
Advanced	4837	平気	95.20417803347948	95.2%
Advanced	4850	インテリア	95.20983932545705	95.21%
Advanced	4863	6000	95.21833126342344	95.22%
Advanced	4876	悪魔	95.22540787839544	95.23%
Advanced	4889	面積	95.23354598561325	95.23%
Advanced	4902	叶える	95.23743812384784	95.24%
Advanced	4915	予選	95.24805304630584	95.25%
Advanced	4928	頂く	95.25088369229464	95.25%
Advanced	4941	短編	95.25619115352364	95.26%
Advanced	4954	バスケットボール	95.26149861475261	95.26%
Advanced	4967	釘	95.26751373747882	95.27%
Advanced	4980	ガチャガチャ	95.2728211987078	95.27%
Advanced	4993	基づく	95.2887435823948	95.29%
Advanced	5006	タケコプター	95.29829701260701	95.3%
Advanced	5019	保証	95.31315790404817	95.31%
Advanced	5032	あいのり	95.32624964174636	95.33%
Advanced	5045	歩	95.34464884067356	95.34%
Advanced	5058	否	95.36304803960074	95.36%
Advanced	5071	かなう	95.38463171526533	95.38%
Advanced	5084	交際	95.40692305242712	95.41%
Advanced	5097	船頭	95.44832125001328	95.45%
Advanced	5110	平等	95.48971944759944	95.49%
Advanced	5123	儒教	95.5311176451856	95.53%
Advanced	5136	晩ごはん	95.56013176657078	95.56%
Advanced	5149	三脚	95.56402390480537	95.56%
Advanced	5162	ナポリタン	95.56508539705116	95.57%
Advanced	5175	吠える	95.57003902753156	95.57%
Advanced	5188	イケア	95.57251584277175	95.57%
Advanced	5201	ウォークマン	95.57888479624656	95.58%
Advanced	5214	豆まき	95.58065394998955	95.58%
Advanced	5227	織る	95.58560758046995	95.59%
Advanced	5240	紅白	95.59091504169896	95.59%
Advanced	5253	違和	95.59905314891675	95.6%
Advanced	5266	サイン	95.60471444089436	95.6%
Advanced	5279	訪ねる	95.61037573287192	95.61%
Advanced	5292	実写	95.61780617859253	95.62%
Advanced	5305	N	95.63054408554213	95.63%
Advanced	5318	ヘルシー	95.64045134650291	95.64%
Advanced	5331	メイド	95.64858945372072	95.65%
Advanced	5344	実感	95.6609735299217	95.66%
Advanced	5357	跡	95.67300377537407	95.67%
Advanced	5370	塾	95.68715700531808	95.69%
Advanced	5383	リアリティ	95.69387978954148	95.69%
Advanced	5396	バズる	95.71157132697145	95.71%
Advanced	5409	NHK	95.72466306466964	95.72%
Advanced	5422	くらす	95.73244734113884	95.73%
Advanced	5435	ライン	95.74695440183145	95.75%
Advanced	5448	生涯	95.761461462524	95.76%
Advanced	5461	無鉄砲	95.77844533845679	95.78%
Advanced	5474	四十	95.81524373631116	95.82%
Advanced	5487	ぶつ	95.85204213416554	95.85%
Advanced	5500	取り札	95.88884053201993	95.89%
Advanced	5513	はめる	95.9054705772041	95.91%
Advanced	5526	ボックス	95.9107780384331	95.91%
Advanced	5539	粒	95.9118395306789	95.91%
Advanced	5552	パシャパシャ	95.91467017666768	95.91%
Advanced	5565	ハンドル	95.91926997639948	95.92%
Advanced	5578	ぎゅっ	95.92068529939388	95.92%
Advanced	5591	インスタント	95.92174679163968	95.92%
Advanced	5604	住宅	95.92670042212008	95.93%
Advanced	5617	罠	95.93271554484627	95.93%
Advanced	5630	同級	95.94085365206408	95.94%
Advanced	5643	天かす	95.94651494404168	95.95%
Advanced	5656	遠回し	95.95854518949406	95.96%
Advanced	5669	ジョギング	95.96597563521463	95.97%
Advanced	5682	すき焼き	95.97305225018664	95.97%
Advanced	5695	ヶ国	95.97942120366145	95.98%
Advanced	5708	ザラザラ	95.98366717264464	95.98%
Advanced	5721	茶葉	95.99215911061104	95.99%
Advanced	5734	ストライク	95.99675891034283	96.0%
Advanced	5747	録	96.00702000205223	96.01%
Advanced	5760	対戦	96.01515810927002	96.02%
Advanced	5773	見頃	96.022234724242	96.02%
Advanced	5786	逆立ち	96.0356802926888	96.04%
Advanced	5799	味わえる	96.0424030769122	96.04%
Advanced	5812	エネルギー	96.05054118412998	96.05%
Advanced	5825	猫撫で	96.06398675257675	96.06%
Advanced	5838	やりがい	96.07177102904596	96.07%
Advanced	5851	リクルート	96.08733958198435	96.09%
Advanced	5864	転換	96.10503111941433	96.11%
Advanced	5877	飛鳥	96.11918434935832	96.12%
Advanced	5890	r	96.13121459481071	96.13%
Advanced	5903	コリアンダー	96.14076802502292	96.14%
Advanced	5916	ますます	96.16305936218468	96.16%
Advanced	5929	忠告	96.19525796030727	96.2%
Advanced	5942	大黒	96.22745655842984	96.23%
Advanced	5955	私語	96.25965515655241	96.26%
Advanced	5968	契り	96.291853754675	96.29%
Advanced	5981	ナマハゲ	96.32405235279757	96.32%
Advanced	5994	カッター	96.34386687471914	96.34%
Advanced	6007	対	96.34598985921076	96.35%
Advanced	6020	デー	96.34917433594813	96.35%
Advanced	6033	スコップ	96.34952816669674	96.35%
Advanced	6046	革	96.35129732043974	96.35%
Advanced	6059	固い	96.35342030493133	96.35%
Advanced	6072	ハンド	96.35448179717714	96.35%
Advanced	6085	すり鉢	96.35483562792574	96.35%
Advanced	6098	殿様	96.35802010466313	96.36%
Advanced	6111	蒔く	96.36403522738932	96.36%
Advanced	6124	ご馳走	96.36828119637252	96.37%
Advanced	6137	重たい	96.37358865760152	96.37%
Advanced	6150	情けない	96.38137293407073	96.38%
Advanced	6163	性能	96.38738805679692	96.39%
Advanced	6176	石段	96.39304934877451	96.39%
Advanced	6189	イチロー	96.3983568100035	96.4%
Advanced	6202	捏ねる	96.4011874559923	96.4%
Advanced	6215	後楽	96.40472576347828	96.4%
Advanced	6228	タダ	96.4082640709643	96.41%
Advanced	6241	ロトルア	96.41357153219327	96.41%
Advanced	6254	仕切り	96.42029431641667	96.42%
Advanced	6267	シルバー	96.43055540812608	96.43%
Advanced	6280	熱心	96.43657053085228	96.44%
Advanced	6293	引用	96.44400097657287	96.44%
Advanced	6306	きく	96.44966226855047	96.45%
Advanced	6319	敬意	96.45886186801405	96.46%
Advanced	6332	几帳面	96.46416932924305	96.46%
Advanced	6345	暗黙	96.47301509795804	96.47%
Advanced	6358	チラチラ	96.47761489768985	96.48%
Advanced	6371	戦後	96.48752215865063	96.49%
Advanced	6384	一面	96.49919857335442	96.5%
Advanced	6397	要望	96.510167326561	96.51%
Advanced	6410	最小	96.51795160303021	96.52%
Advanced	6423	床屋	96.5306895099798	96.53%
Advanced	6436	1989	96.5381199557004	96.54%
Advanced	6449	のこる	96.5459042321696	96.55%
Advanced	6462	宗麟	96.55404233938738	96.55%
Advanced	6475	騒ぐ	96.56961089232577	96.57%
Advanced	6488	地点	96.58128730702956	96.58%
Advanced	6501	頑固	96.60534779793434	96.61%
Advanced	6514	百姓	96.63294659632513	96.63%
Advanced	6527	さっさと	96.66054539471588	96.66%
Advanced	6540	事業	96.68814419310668	96.69%
Advanced	6553	参列	96.71574299149745	96.72%
Advanced	6566	人質	96.74334178988823	96.74%
Advanced	6579	日勤	96.770940588279	96.77%
Advanced	6592	鉢巻	96.79853938666977	96.8%
Advanced	6605	コケコッコー	96.81835390859136	96.82%
Advanced	6618	大勢	96.82083072383156	96.82%
Advanced	6631	ケンタッキー	96.82153838532876	96.82%
Advanced	6644	ずるずる	96.82366136982036	96.82%
Advanced	6657	1980	96.82507669281476	96.83%
Advanced	6670	牡蠣	96.82932266179796	96.83%
Advanced	6683	トロフィー	96.82967649254655	96.83%
Advanced	6696	キャンドル	96.83073798479236	96.83%
Advanced	6709	リップ	96.83179947703816	96.83%
Advanced	6722	ゴールド	96.83639927676995	96.84%
Advanced	6735	祖父	96.83993758425594	96.84%
Advanced	6748	またがる	96.84595270698215	96.85%
Advanced	6761	かぁ	96.85126016821114	96.85%
Advanced	6774	厚手	96.85585996794293	96.86%
Advanced	6787	シチュー	96.85798295243451	96.86%
Advanced	6800	59	96.86010593692612	96.86%
Advanced	6813	48	96.86329041366352	96.86%
Advanced	6826	右足	96.86470573665792	96.86%
Advanced	6839	ホホジロザメ	96.86824404414392	96.87%
Advanced	6852	笑える	96.87319767462432	96.87%
Advanced	6865	引き	96.87461299761873	96.87%
Advanced	6878	スズメ	96.87850513585332	96.88%
Advanced	6891	どん兵衛	96.88310493558512	96.88%
Advanced	6904	絞り	96.88735090456831	96.89%
Advanced	6917	競馬	96.88982771980852	96.89%
Advanced	6930	病	96.89053538130572	96.89%
Advanced	6943	ふるさと	96.8969043347805	96.9%
Advanced	6956	噴火	96.9022117960095	96.9%
Advanced	6969	奇数	96.90964224173008	96.91%
Advanced	6982	大吉	96.91424204146189	96.91%
Advanced	6995	学科	96.92238014867968	96.92%
Advanced	7008	処置	96.93122591739468	96.93%
Advanced	7021	ぽい	96.94042551685827	96.94%
Advanced	7034	協会	96.94820979332745	96.95%
Advanced	7047	身体	96.95528640829946	96.96%
Advanced	7060	全般	96.96024003877984	96.96%
Advanced	7073	尿	96.96519366926024	96.97%
Advanced	7086	積極	96.97227028423224	96.97%
Advanced	7099	高橋	96.97616242246684	96.98%
Advanced	7112	新緑	96.98182371444443	96.98%
Advanced	7125	画用	96.98960799091364	96.99%
Advanced	7138	平地	96.99562311363982	97.0%
Advanced	7151	威圧	97.00057674412021	97.0%
Advanced	7164	ブラブラ	97.0044688823548	97.0%
Advanced	7177	新宿	97.00836102058939	97.01%
Advanced	7190	東側	97.0168529585558	97.02%
Advanced	7203	手段	97.0239295735278	97.02%
Advanced	7216	総長	97.029944696254	97.03%
Advanced	7229	麻布	97.04940538742697	97.05%
Advanced	7242	心得る	97.07240438608596	97.07%
Advanced	7255	くら	97.09540338474494	97.1%
Advanced	7268	多少	97.11840238340392	97.12%
Advanced	7281	甚だ	97.14140138206292	97.14%
Advanced	7294	万事	97.16440038072189	97.16%
Advanced	7307	司会	97.18739937938088	97.19%
Advanced	7320	見かけ	97.21039837803984	97.21%
Advanced	7333	時価	97.23339737669883	97.23%
Advanced	7346	いちげん	97.2563963753578	97.26%
Advanced	7359	気象	97.2793953740168	97.28%
Advanced	7372	宿場	97.30239437267576	97.3%
Advanced	7385	ぐち	97.32539337133475	97.33%
Advanced	7398	メーメー	97.32680869432916	97.33%
Advanced	7411	五感	97.32787018657496	97.33%
Advanced	7424	セイウチ	97.32857784807216	97.33%
Advanced	7437	ぴょんぴょん	97.33070083256375	97.33%
Advanced	7450	ぐーぐー	97.33140849406095	97.33%
Advanced	7463	ウニ	97.33246998630676	97.33%
Advanced	7476	バゲット	97.33282381705536	97.33%
Advanced	7489	ミシン	97.33388530930117	97.33%
Advanced	7502	ds	97.33530063229556	97.34%
Advanced	7515	カンガルー	97.33636212454134	97.34%
Advanced	7528	41	97.33883893978155	97.34%
Advanced	7541	大喜び	97.34131575502174	97.34%
Advanced	7554	セール	97.34520789325633	97.35%
Advanced	7567	元カレ	97.34662321625073	97.35%
Advanced	7580	おーい	97.34945386223953	97.35%
Advanced	7593	大声	97.35016152373672	97.35%
Advanced	7606	みくじ	97.35405366197132	97.35%
Advanced	7619	ゴォーっ	97.35759196945733	97.36%
Advanced	7632	くるっ	97.35900729245172	97.36%
Advanced	7645	ニュアンス	97.36077644619472	97.36%
Advanced	7658	いやー	97.36537624592651	97.37%
Advanced	7671	82	97.36820689191532	97.37%
Advanced	7684	渋い	97.36891455341252	97.37%
Advanced	7697	卵巣	97.37032987640693	97.37%
Advanced	7710	殴り合い	97.37316052239572	97.37%
Advanced	7723	渋滞	97.37563733763592	97.38%
Advanced	7736	絣	97.37776032212751	97.38%
Advanced	7749	延期	97.37882181437331	97.38%
Advanced	7762	右膝	97.38094479886492	97.38%
Advanced	7775	もてなし	97.3844831063509	97.38%
Advanced	7788	接する	97.3887290753341	97.39%
Advanced	7801	氾濫	97.3954518595575	97.4%
Advanced	7814	カサカサ	97.40146698228368	97.4%
Advanced	7827	宮	97.4046514590211	97.4%
Advanced	7840	飛び級	97.40712827426128	97.41%
Advanced	7853	金具	97.41102041249587	97.41%
Advanced	7866	プレーン	97.41314339698748	97.41%
Advanced	7879	真逆	97.41809702746788	97.42%
Advanced	7892	要因	97.41915851971368	97.42%
Advanced	7905	現状	97.42375831944547	97.42%
Advanced	7918	ひとり	97.42941961142309	97.43%
Advanced	7931	ベイクド	97.43508090340069	97.44%
Advanced	7944	サイコ	97.43968070313245	97.44%
Advanced	7957	ロースト	97.44321901061846	97.44%
Advanced	7970	ラム	97.44675731810446	97.45%
Advanced	7983	発想	97.44994179484185	97.45%
Advanced	7996	見所	97.45595691756805	97.46%
Advanced	8009	jk	97.45949522505404	97.46%
Advanced	8022	へん	97.46515651703163	97.47%
Advanced	8035	タミール	97.46763333227184	97.47%
Advanced	8048	ジアマッティ	97.47081780900923	97.47%
Advanced	8061	七味	97.47577143948965	97.48%
Advanced	8074	パグ	97.47754059323263	97.48%
Advanced	8087	響く	97.48284805446163	97.48%
Advanced	8100	書き	97.48744785419342	97.49%
Advanced	8113	刻み	97.49275531542241	97.49%
Advanced	8126	前向き	97.49735511515422	97.5%
Advanced	8139	破壊	97.50230874563461	97.5%
Advanced	8152	滑らか	97.5069085453664	97.51%
Advanced	8165	イヤーマフ	97.51080068360099	97.51%
Advanced	8178	我が輩	97.5171696370758	97.52%
Advanced	8191	折々	97.53556883600298	97.54%
Advanced	8204	たぎる	97.55396803493016	97.55%
Advanced	8217	捻くれる	97.57236723385736	97.57%
Advanced	8230	最前	97.59076643278453	97.59%
Advanced	8243	べらぼう	97.60916563171172	97.61%
Advanced	8256	晩飯	97.62756483063893	97.63%
Advanced	8269	下品	97.6459640295661	97.65%
Advanced	8282	悠長	97.66436322849327	97.66%
Advanced	8295	尋	97.68276242742047	97.68%
Advanced	8308	たゆたう	97.70116162634764	97.7%
Advanced	8321	ごわ	97.71956082527484	97.72%
Advanced	8334	憚る	97.73796002420202	97.74%
Advanced	8347	高尚	97.7563592231292	97.76%
Advanced	8360	即夜	97.7747584220564	97.77%
Advanced	8373	柳	97.79315762098358	97.79%
Advanced	8386	しだり尾	97.81155681991076	97.81%
Advanced	8399	絶交	97.82995601883796	97.83%
Advanced	8412	豊穣	97.84835521776513	97.85%
Advanced	8425	力こぶ	97.86675441669233	97.87%
Advanced	8438	バラライカ	97.8851536156195	97.89%
Advanced	8451	郷土	97.90355281454669	97.9%
Advanced	8464	淀川	97.92195201347388	97.92%
Advanced	8477	フロリダ	97.93044395144028	97.93%
Advanced	8490	ちう	97.93044395144028	97.93%
Advanced	8503	プレイステーション	97.93221310518327	97.93%
Advanced	8516	パタパタ	97.93256693593186	97.93%
Advanced	8529	ダンゴムシ	97.93327459742908	97.93%
Advanced	8542	コンコンコン	97.93433608967487	97.93%
Advanced	8555	イソップ	97.93504375117207	97.94%
Advanced	8568	漬ける	97.93539758192068	97.94%
Advanced	8581	ピーター	97.93645907416646	97.94%
Advanced	8594	パンオショコラ	97.93645907416646	97.94%
Advanced	8607	伊豆	97.93822822790946	97.94%
Advanced	8620	スティック	97.93822822790946	97.94%
Advanced	8633	摘む	97.93964355090388	97.94%
Advanced	8646	葛飾	97.94035121240105	97.94%
Advanced	8659	逮捕	97.94070504314966	97.94%
Advanced	8672	直行	97.94105887389826	97.94%
Advanced	8685	ギューっ	97.94247419689266	97.94%
Advanced	8698	イースター	97.94353568913846	97.94%
Advanced	8711	バラエティー	97.94424335063566	97.94%
Advanced	8724	ハリー	97.94707399662445	97.95%
Advanced	8737	でっかい	97.95025847336184	97.95%
Advanced	8750	スズメバチ	97.95202762710484	97.95%
Advanced	8763	ドライ	97.95415061159643	97.95%
Advanced	8776	macbookpro	97.95556593459084	97.96%
Advanced	8789	ピュー	97.95662742683663	97.96%
Advanced	8802	カルテ	97.95910424207685	97.96%
Advanced	8815	キック	97.95945807282544	97.96%
Advanced	8828	コージー	97.96193488806564	97.96%
Advanced	8841	澄む	97.96299638031144	97.96%
Advanced	8854	フォーチュン	97.96511936480304	97.97%
Advanced	8867	ク	97.96724234929464	97.97%
Advanced	8880	コンテ	97.96865767228904	97.97%
Advanced	8893	しょ	97.96901150303763	97.97%
Advanced	8906	小笠原	97.96971916453484	97.97%
Advanced	8919	エッグ	97.97113448752924	97.97%
Advanced	8932	ピンホール	97.97290364127224	97.97%
Advanced	8945	絹	97.97502662576385	97.98%
Advanced	8958	マシーン	97.97573428726103	97.98%
Advanced	8971	唸る	97.97891876399842	97.98%
Advanced	8984	甲	97.97998025624423	97.98%
Advanced	8997	テーブルクロス	97.98281090223304	97.98%
Advanced	9010	遣唐	97.98458005597602	97.98%
Advanced	9023	羅生門	97.98599537897044	97.99%
Advanced	9036	一家	97.98811836346202	97.99%
Advanced	9049	旅路	97.99059517870222	97.99%
Advanced	9062	トランプ	97.99377965543961	97.99%
Advanced	9075	しつこい	97.996964132177	98.0%
Advanced	9088	かるい	98.00085627041159	98.0%
Advanced	9101	出くわす	98.0033330856518	98.0%
Advanced	9114	研修	98.0068713931378	98.01%
Advanced	9127	イートインスペース	98.0104097006238	98.01%
Advanced	9140	1910	98.0114711928696	98.01%
Advanced	9153	わがまま	98.0143018388584	98.01%
Advanced	9166	愛情	98.0192554693388	98.02%
Advanced	9179	主催	98.0227937768248	98.02%
Advanced	9192	ペロペロ	98.0249167613164	98.02%
Advanced	9205	プロスポーツ	98.0263320843108	98.03%
Advanced	9218	甘やかす	98.0291627302996	98.03%
Advanced	9231	aj	98.03163954553979	98.03%
Advanced	9244	方針	98.03517785302577	98.04%
Advanced	9257	弾ける	98.0387161605118	98.04%
Advanced	9270	はなび	98.04013148350617	98.04%
Advanced	9283	やまなし	98.04260829874639	98.04%
Advanced	9296	ベイマックス	98.04473128323797	98.04%
